  teamId  teamName                                        submissionDate              score    
13396102  Surawut Kittikaiwan                             2025-02-24 19:25:56.496000  0.97989  
13282076  Владимир Шаров                                  2025-02-01 04:01:17.406000  0.97985  
13526345  Aryuna Damdinzhapova                            2025-03-24 11:21:22.913000  0.97978  
13544214  huang pinchen                                   2025-03-24 05:41:02.703000  0.97978  
13284854  mikolaj klima                                   2025-02-01 20:41:47.390000  0.97975  
13518429  Nguyen Truong Phuoc Tho                         2025-03-19 03:52:32.190000  0.97975  
13537747  tanakaeiji                                      2025-03-22 14:20:02.326000  0.97975  
13297136  Aryanna DeWitt                                  2025-02-06 03:13:52.003000  0.97971  
13199936  TIM KARANI                                      2025-02-19 10:43:19.646000  0.97967  
13512954  Lin wei yo                                      2025-03-23 09:05:22.846000  0.97964  
13537485  KAG WEII                                        2025-03-25 06:36:37.720000  0.97957  
13330596  Sergey #2                                       2025-02-12 12:47:56.423000  0.97953  
13546695  Ariel #2                                        2025-03-25 08:28:35.723000  0.97953  
13363835  Peter iThunderGod                               2025-02-19 05:40:58.850000  0.97950  
13520374  BaoAnChen                                       2025-03-23 11:37:06.950000  0.97950  
13515275  Trung Trần Quốc                                 2025-03-19 04:26:18.256000  0.97939  
13537681  BPang                                           2025-03-23 07:29:19.643000  0.97939  
13333758  Farid Sahli                                     2025-02-13 04:47:10.003000  0.97921  
13317514  Tommaso Pellegrino                              2025-02-09 17:38:27.190000  0.97917  
11063449  tommaso_pellegrino95                            2025-02-09 17:36:01.033000  0.97917  
13525214  glinh_dad                                       2025-03-20 06:21:45.716000  0.97917  
13556047  zobayer abedin                                  2025-03-26 08:20:30.940000  0.97917  
13339101  jhen wei wu                                     2025-02-18 10:50:29.216000  0.97910  
13443638  Mick De Spiegelaere                             2025-03-05 11:07:13.573000  0.97910  
13420661  RedWatermelon                                   2025-03-01 09:50:14.236000  0.97903  
13233371  Nadine Elleuch                                  2025-01-28 21:06:22.160000  0.97896  
13278660  Ruslannn                                        2025-02-04 14:20:14.330000  0.97878  
12791184  DemXimon                                        2025-03-17 17:07:26.690000  0.97878  
13288235  Vincent V                                       2025-02-02 22:00:53.060000  0.97864  
13266862  Oliver Chamberlain                              2025-01-27 20:55:17.996000  0.97860  
13467345  Steven Ps                                       2025-03-09 18:39:00.786000  0.97857  
13355454  Navneet Sawhney                                 2025-02-24 13:40:36.483000  0.97850  
13422098  Alex P                                          2025-03-01 18:03:45.166000  0.97846  
13509316  NAM LÊ ĐỨC HOÀNG                                2025-03-17 15:37:47.736000  0.97842  
13331456  jaylehh                                         2025-02-12 16:44:26.563000  0.97835  
13537105  Raylin6610                                      2025-03-23 15:22:17.883000  0.97835  
13542532  Zhong YiHan                                     2025-03-24 16:12:31.670000  0.97821  
13505615  Wu Fan111                                       2025-03-17 01:57:27.680000  0.97817  
13517600  Tatyana Kim                                     2025-03-18 22:37:34.230000  0.97817  
13525031  Creative Journey                                2025-03-20 05:24:30.233000  0.97807  
13376245  rk                                              2025-02-26 13:08:45.130000  0.97803  
13457685  Marc-Andre Talbot                               2025-03-07 19:59:35.950000  0.97803  
13290089  Mehmet Kekeç                                    2025-02-03 10:34:48.483000  0.97800  
13529097  Vladislav #2                                    2025-03-20 18:45:06.613000  0.97800  
13283908  Alexander Kuzovlev                              2025-02-01 15:01:01.226000  0.97796  
13354248  yyaaqq                                          2025-02-24 02:34:00.086000  0.97796  
13352500  Yahui Qian                                      2025-02-24 06:31:43.916000  0.97796  
13358728  Kaustubh Indane                                 2025-02-23 23:51:20.810000  0.97789  
13288102  Emil Schultze                                   2025-02-02 20:56:31.676000  0.97785  
13303229  Pascal Klaren                                   2025-02-06 09:28:43.633000  0.97785  
13456229  Marina Dmitrieva                                2025-03-07 12:43:34.203000  0.97785  
13525093  duc_anh_0                                       2025-03-20 05:49:54.430000  0.97782  
13362564  Bartosz Mierzwicki                              2025-02-18 22:17:02.960000  0.97778  
13423064  Cameron Cruickshank                             2025-03-02 05:07:43.083000  0.97760  
12350015  Jon Gao Yang                                    2025-03-15 04:32:15.563000  0.97760  
13503502  Fitness Badman                                  2025-03-16 13:24:26.956000  0.97753  
13316271  Mohamed Morsi                                   2025-02-09 12:29:45.180000  0.97739  
13357745  Migus Wong                                      2025-02-20 02:06:33.403000  0.97728  
13355703  Ryan Zhou #2                                    2025-02-24 05:46:06.200000  0.97728  
13373678  Sandeepa Nipun                                  2025-03-02 22:52:45.460000  0.97728  
13322045  Karishma Battina                                2025-02-10 18:14:19.423000  0.97721  
13329644  Никита                                          2025-02-12 08:48:03.693000  0.97721  
13379464  Marcos Gallegos04                               2025-02-21 04:07:12.436000  0.97721  
13536359  Chyongtm                                        2025-03-22 08:28:42.933000  0.97721  
13383654  Oskar17                                         2025-02-25 15:42:01.303000  0.97696  
13564946  Jannat NasirR                                   2025-03-27 18:39:47.403000  0.97685  
13314825  Manas Marwah                                    2025-02-08 20:39:01.500000  0.97682  
13337816  Ziad Samer                                      2025-02-16 19:43:48.773000  0.97682  
13487586  Chang-min-kai                                   2025-03-13 09:40:29.566000  0.97678  
13512983  110321055侯銘輝                                    2025-03-18 06:57:18.063000  0.97678  
13519089  xiao hzu                                        2025-03-19 07:00:58.396000  0.97678  
13276005  Anett Nagy-Szakolczai                           2025-01-30 13:06:11.753000  0.97671  
13514674  phuong1310                                      2025-03-19 19:12:46.273000  0.97667  
13525228  Duc Anh Le Van                                  2025-03-20 06:01:47.103000  0.97667  
12374962  Librautoo                                       2025-02-26 12:18:57.893000  0.97664  
13293544  耶✌                                              2025-02-04 08:39:25.393000  0.97657  
13359883  Yinghan Ivy Liu                                 2025-02-25 10:16:41.060000  0.97657  
13310627  LOURGHI Zakaria                                 2025-02-07 20:33:39         0.97653  
13198348  Code Masters Jr                                 2025-02-19 12:05:24.103000  0.97653  
13438058  Star Low                                        2025-03-04 13:16:00.243000  0.97653  
13429776  Qiuqqqqq                                        2025-03-07 04:14:39.443000  0.97650  
13302349  Arya DeWitt                                     2025-02-06 05:31:45.606000  0.97642  
13524936  GogoLinh                                        2025-03-20 05:03:07.440000  0.97625  
13284976  Kamil Łacny                                     2025-02-01 21:41:47.573000  0.97610  
13338269  quliteng                                        2025-02-13 22:45:58.876000  0.97610  
 8013418  Anton Khnykin                                   2025-03-20 09:36:16.186000  0.97607  
13395221  Muhammad Hamza #3                               2025-02-24 15:20:40.276000  0.97596  
13348649  Ziyang Huang #2                                 2025-02-22 02:41:05.046000  0.97589  
13444214  Li Zhengyang                                    2025-03-05 12:34:13.256000  0.97585  
13309484  fcvubnom                                        2025-02-07 18:08:43.353000  0.97582  
13473935  Sander                                          2025-03-10 23:06:24.430000  0.97578  
13524876  nostalgl                                        2025-03-20 04:46:24.180000  0.97578  
13433129  adsfasdfafdasg                                  2025-03-03 20:32:39.096000  0.97564  
13459589  Carnegie1888                                    2025-03-08 06:47:02.720000  0.97564  
13265093  Adam Wierzbicki                                 2025-01-27 18:12:10.896000  0.97560  
13329642  arinagavrilova-585850                           2025-02-12 08:40:33.163000  0.97560  
13399113  NoccioNoir                                      2025-02-25 19:12:58.746000  0.97557  
13536460  WhistleBlower                                   2025-03-27 17:29:34.550000  0.97546  
13408597  Minh Nguyen #2                                  2025-03-01 12:21:40.483000  0.97539  
13351717  Fares Abanmy #2                                 2025-02-17 22:07:08.033000  0.97535  
13427466  mgreenbe                                        2025-03-03 02:49:05.773000  0.97521  
13555129  Shri Guruu                                      2025-03-26 04:20:20.160000  0.97521  
13258925  OlegVP                                          2025-01-28 12:15:33.800000  0.97510  
13298838  kaustubh2k5                                     2025-02-05 10:10:19.806000  0.97500  
13296634  Lucia Rosenberg                                 2025-02-04 23:39:38.046000  0.97467  
13329655  Rainey                                          2025-02-12 08:43:50.563000  0.97453  
13349002  Ying Wang #2                                    2025-02-24 00:04:50.343000  0.97450  
13272593  Mauricio Enrich                                 2025-01-29 13:24:02.846000  0.97425  
13268306  Hikethemike                                     2025-01-28 10:53:10.850000  0.97403  
13379376  Gyula Zhang                                     2025-02-21 03:41:34.290000  0.97396  
13358556  Chilly_On                                       2025-03-16 08:26:44.943000  0.97389  
13417797  kzkken                                          2025-02-28 17:47:39.760000  0.97385  
12578470  Shubham Vishwakarma #2                          2025-03-11 01:59:07.950000  0.97360  
13555967  Ahil Islam Aurnob                               2025-03-26 09:47:48.716000  0.97360  
13348882  Kathy (Xiaoyang) Liu                            2025-02-24 05:17:47.243000  0.97357  
13431525  YH-Zhuang                                       2025-03-03 14:43:44.583000  0.97357  
13361476  BigyanAryal                                     2025-02-18 17:41:59.416000  0.97339  
13533686  Mousa-Hilal                                     2025-03-21 16:32:32.176000  0.97335  
13349033  chenyi zhao                                     2025-02-24 04:48:21.140000  0.97328  
13524788  GO Linh                                         2025-03-20 04:31:32.186000  0.97325  
13377183  Kauê Vinicius                                   2025-02-20 19:10:35.713000  0.97317  
13002467  Desire Kataku                                   2025-02-14 13:13:13.240000  0.97314  
13396469  Joaquin Carandang                               2025-02-24 21:18:03.830000  0.97310  
13263530  Qingbo Duan                                     2025-01-27 00:34:33.396000  0.97307  
13297245  Makenzie Cole                                   2025-02-05 01:20:09.140000  0.97292  
13559320  Bulut Yazgan                                    2025-03-26 21:56:20.916000  0.97289  
13429227  Ye Han Ng                                       2025-03-03 06:34:45.803000  0.97282  
13354488  Ratludu                                         2025-02-22 05:42:39.130000  0.97271  
13318257  Jonny Saldin                                    2025-02-09 23:58:51.360000  0.97257  
13314463  Hanupratap                                      2025-02-09 11:51:24.270000  0.97253  
13348706  zionwu1                                         2025-02-22 03:51:24.420000  0.97253  
13508605  ChaoticNebula5                                  2025-03-18 06:35:15.760000  0.97253  
13277373  Thehidden7                                      2025-01-30 21:59:21.443000  0.97239  
13411068  Yuvanesh Anand                                  2025-02-27 20:07:29.896000  0.97228  
13332417  Mason Boos                                      2025-02-18 21:20:12.183000  0.97225  
13518208  YOYOI KO                                        2025-03-19 02:44:53.980000  0.97225  
13266455  Shellder Coding                                 2025-01-27 18:02:54.023000  0.97221  
12805561  shanaka95                                       2025-01-30 20:54:52.906000  0.97221  
13547010  Jinyu Cai                                       2025-03-24 14:55:58.643000  0.97221  
13394437  Hanuma Siddhartha                               2025-02-24 15:03:24.046000  0.97203  
13548498  Юлия Сапелкина                                  2025-03-24 21:53:30.780000  0.97192  
13339122  Anthony Gallante                                2025-02-21 04:07:52.173000  0.97189  
13386144  Mansur Muzafarov                                2025-02-22 10:40:11.213000  0.97189  
13542424  Michał M                                        2025-03-23 17:37:09.466000  0.97164  
13415390  yougaoshiqing                                   2025-02-28 09:49:00.796000  0.97153  
13268295  Julia Haß                                       2025-01-28 08:18:20.556000  0.97146  
13542007  Raif Azhar l226807                              2025-03-23 15:35:22.156000  0.97142  
13317716  Andrew Blattner                                 2025-02-09 19:44:16.433000  0.97139  
13328417  Ethan Norton                                    2025-02-19 19:15:43.793000  0.97139  
13445944  Gabriel Streicher                               2025-03-05 18:55:22.353000  0.97135  
13329252  mikazukiG                                       2025-02-12 07:08:20.790000  0.97132  
13376442  Rohan_tanojiya                                  2025-02-20 16:06:19.060000  0.97125  
13538903  Jaya vishal                                     2025-03-22 20:13:43.976000  0.97125  
13561442  Imanbn                                          2025-03-27 04:35:27.286000  0.97125  
13351828  Pavlos Bozoglou                                 2025-02-16 18:41:43.980000  0.97103  
13307131  ML1205                                          2025-02-07 06:02:33.216000  0.97085  
13316999  y hj wrwe                                       2025-02-09 14:25:11.760000  0.97082  
10470231  Một Câu Chuyện Buồn Hiu                         2025-02-23 02:05:40.796000  0.97082  
13344824  Yuncheng Li                                     2025-02-23 05:21:15.526000  0.97082  
13451661  Quinten Mckinney23                              2025-03-06 18:51:08.560000  0.97067  
13348339  Xuhui Shi                                       2025-02-22 23:01:51.870000  0.97064  
13526059  Jeremy65536                                     2025-03-20 08:35:34.756000  0.97060  
13379863  leeshengyao                                     2025-02-21 06:32:27.943000  0.97053  
13389232  Yuncheng Li9                                    2025-02-23 05:41:44.223000  0.97042  
13349605  Testing140499                                   2025-02-24 18:46:03.370000  0.97042  
13266457  Wmeje0                                          2025-01-27 18:03:24.730000  0.97028  
13348541  Ethan Zimmerman                                 2025-02-18 20:25:06.186000  0.97028  
13478621  CyberBanana                                     2025-03-11 15:30:00.320000  0.97028  
13516629  Khushi Narang                                   2025-03-18 17:54:14.476000  0.97025  
13349126  ZZZZZyyyyyy                                     2025-02-21 05:24:54.703000  0.97021  
13387429  GorY                                            2025-02-22 16:53:39.900000  0.97014  
13514218  Idriha360                                       2025-03-23 09:04:50.226000  0.97014  
13504883  Jahongir Amanov                                 2025-03-16 19:53:30.373000  0.97010  
13305431  Alec Lindberg                                   2025-02-07 02:07:22.403000  0.97003  
  740007  thearn                                          2025-03-12 19:41:40.410000  0.97003  
13489001  Milorad                                         2025-03-13 12:25:22.480000  0.97000  
13348728  Junzhe Ge                                       2025-02-16 01:35:28.596000  0.96985  
13386905  f1sherb0y                                       2025-02-22 14:22:30.183000  0.96978  
12652667  Din yxn                                         2025-03-20 12:07:14.576000  0.96978  
13314668  Guzel Mardeeva                                  2025-02-08 21:30:53.436000  0.96975  
13318750  Mikita Puntus                                   2025-02-10 04:57:26.260000  0.96975  
13490664  Shubhranshi Agarwal                             2025-03-13 18:29:40.863000  0.96960  
13518791  Maria Jose Charria                              2025-03-19 05:19:22.243000  0.96957  
13564415  olek                                            2025-03-27 14:52:24.993000  0.96957  
13383395  Orange2X                                        2025-02-21 19:06:00.790000  0.96950  
13318944  Ka Yang08                                       2025-02-10 04:52:15.546000  0.96917  
13334014  DEVDUTT SAHOO                                   2025-02-13 06:12:28.723000  0.96903  
13445303  Gaurav Kumar                                    2025-03-05 17:54:37.170000  0.96896  
13477065  HenryTheQ                                       2025-03-11 10:05:10.323000  0.96896  
13307731  Braiden Hora                                    2025-02-08 09:21:05.993000  0.96892  
13536776  KS #2                                           2025-03-25 11:03:29.520000  0.96892  
13464195  Guilherme Santos                                2025-03-09 03:56:06.406000  0.96885  
13314370  Roma Kucheeryaviy                               2025-02-08 17:31:49.216000  0.96853  
13386868  lizirui2004                                     2025-02-27 04:25:31.190000  0.96817  
13437062  Lakshay Handa                                   2025-03-04 09:46:00.186000  0.96814  
13368968  Grigor Hovhannisyan                             2025-02-19 15:40:36.893000  0.96803  
13383270  mgasstudent                                     2025-02-21 18:43:27.543000  0.96803  
13387588  Kima Badalyan                                   2025-02-22 17:41:42.856000  0.96803  
13484135  JoshuaXue1981                                   2025-03-12 15:51:38.016000  0.96803  
13543779  StephenChang                                    2025-03-24 03:13:52.893000  0.96803  
13293654  Yanchen Yin11                                   2025-02-04 07:20:06.850000  0.96792  
13348242  Yiwei Li2222                                    2025-02-15 23:02:57.280000  0.96792  
13198101  BRIAN ALFRED AUDI                               2025-02-19 13:13:10.146000  0.96792  
13347209  ManavKhambhayata                                2025-02-15 15:04:00.770000  0.96789  
13325530  Vihan Tiwari                                    2025-02-11 12:34:53.483000  0.96782  
13516936  Eric D #2                                       2025-03-18 19:09:34.223000  0.96778  
13564163  Kirtan Parikh                                   2025-03-27 14:44:12.110000  0.96775  
13546945  Kseni Lerma                                     2025-03-24 14:52:34.120000  0.96742  
13262498  Ryuji Yama                                      2025-01-27 08:27:24.956000  0.96739  
13352151  Yuchen Bi                                       2025-02-23 02:56:23.336000  0.96732  
13496757  Andrey #3                                       2025-03-15 04:07:43.846000  0.96728  
13347908  AMISH JAIN                                      2025-02-24 15:56:28.486000  0.96721  
13498233  springcheck                                     2025-03-15 07:21:20.076000  0.96710  
13358398  Nieveatha J S                                   2025-02-24 16:09:34.913000  0.96707  
13348292  SHITONG LIU.                                    2025-02-24 00:00:55.613000  0.96703  
13386586  AkumaGrey                                       2025-02-22 13:16:52.830000  0.96700  
13387501  Lilit Babakhanyann                              2025-02-22 17:09:52.033000  0.96700  
13387582  Lusine Gevorgyan                                2025-02-22 17:27:58.386000  0.96700  
13387681  Milena Ghazaryan                                2025-02-22 18:14:40.076000  0.96700  
13394409  sumit kalamkar                                  2025-02-24 12:16:08.156000  0.96700  
13394488  agrawaha                                        2025-02-24 12:35:39.210000  0.96700  
 1111200  yuyanggo                                        2025-03-13 13:12:03.230000  0.96700  
13265636  Ilya Yathenko                                   2025-01-27 14:04:06.293000  0.96696  
13349019  Zhanghan9                                       2025-02-23 00:18:58.553000  0.96692  
13386688  ripsimesoghomonyan                              2025-02-22 13:49:45.566000  0.96682  
13373718  dogthinker                                      2025-02-20 08:31:56.176000  0.96671  
13548724  Olfa Boutiti                                    2025-03-24 23:14:21.540000  0.96667  
13315659  X1AOX1N                                         2025-02-09 07:45:41.883000  0.96660  
13522783  NHẬT TRẦN NGUYỄN THẾ                            2025-03-19 20:33:18.780000  0.96657  
13519793  Victor Kapkaev                                  2025-03-19 11:53:21.486000  0.96646  
13540946  Muhammad Kaif Bin Sarfraz                       2025-03-23 11:05:14.433000  0.96646  
13409963  devilking794                                    2025-02-27 11:30:35.066000  0.96635  
13346316  CV_VCCVCC                                       2025-02-15 10:11:02.790000  0.96621  
13348487  Yiwei Li                                        2025-02-15 23:04:22.136000  0.96617  
13352726  Chris Wang #2                                   2025-02-24 04:23:21.956000  0.96617  
13349721  WU Zion                                         2025-02-22 01:22:45.743000  0.96617  
13390006  Soham Sen                                       2025-02-23 10:40:55.310000  0.96600  
13353239  Anqi Gu                                         2025-02-23 11:23:25.546000  0.96600  
13359697  Kaustubh Test                                   2025-02-18 10:34:41.333000  0.96589  
13353578  Murali Chaitanya                                2025-02-25 05:20:32.566000  0.96575  
13503671  Leon David Zipp                                 2025-03-16 13:53:19.916000  0.96575  
13465752  Rushil Verma                                    2025-03-09 11:01:48.010000  0.96564  
13565691  DenisGorbanev                                   2025-03-27 19:33:12.776000  0.96557  
13349286  Hongyu Liao                                     2025-02-20 08:32:30.740000  0.96546  
13350754  Hongyu Liao #2                                  2025-02-23 23:51:56.993000  0.96546  
13457676  Grace Chen                                      2025-03-07 20:17:23.763000  0.96528  
12888922  Soufiane Sqalli                                 2025-01-31 14:53:50.010000  0.96525  
13382573  RANA Shd                                        2025-02-21 16:37:36.373000  0.96525  
13387405  Armine Hakobyan                                 2025-02-22 17:10:46.733000  0.96525  
13511345  tedfhsgg                                        2025-03-18 01:16:05.230000  0.96525  
13511458  hu147258369                                     2025-03-18 01:33:38.436000  0.96525  
13520640  xu xuan                                         2025-03-19 11:57:31.886000  0.96525  
13521636  siyue1111                                       2025-03-19 15:03:00.656000  0.96525  
13521737  whilese                                         2025-03-19 15:25:09.353000  0.96525  
13344479  yyleahcim                                       2025-02-15 07:30:11.636000  0.96517  
13387441  AllaKhojayan                                    2025-02-22 16:56:39.246000  0.96517  
13387968  Vahe Man                                        2025-02-22 19:21:31.176000  0.96507  
13410303  coolcola                                        2025-02-27 12:55:19.323000  0.96507  
13468556  runoxinabox                                     2025-03-10 02:37:20.190000  0.96492  
11677532  Kacem Mathlouthi                                2025-02-16 13:46:24.063000  0.96489  
13376081  ReZlll                                          2025-02-20 14:58:00.833000  0.96489  
13355359  chenjinyv                                       2025-02-17 13:41:52.843000  0.96482  
13348444  Huihao Li                                       2025-02-20 04:08:46.176000  0.96475  
13406839  Isha Singh_1025                                 2025-03-02 00:55:48.613000  0.96460  
13324723  Chewin Grerasitsirt                             2025-02-11 09:15:52.943000  0.96450  
13356738  Bob Fang                                        2025-02-17 18:17:26.010000  0.96446  
13425548  Asmaa Nasr                                      2025-03-02 10:39:04.643000  0.96439  
13348442  Zixuan Zhang cc                                 2025-02-23 05:01:02.006000  0.96417  
13282763  Harshitha Sai 2003                              2025-02-01 08:15:51.353000  0.96414  
13361342  Gopi Chand Polupalli                            2025-02-18 16:12:33.333000  0.96414  
13361637  Ritesh Kumar Soni                               2025-02-18 17:27:14.833000  0.96414  
13380778  Mayuresh Darves                                 2025-02-21 11:00:26.883000  0.96414  
13386728  Sakshi Up                                       2025-02-22 14:01:49         0.96414  
13415214  Manipati NagaHarshitha                          2025-02-28 09:06:13.280000  0.96414  
13431923  ChanakyaSagiraju                                2025-03-03 16:04:01.580000  0.96414  
13457241  MURARI GIREESH SAI                              2025-03-07 16:34:12.900000  0.96414  
13463095  Naveen Vallabhaneni                             2025-03-08 19:12:15.986000  0.96414  
13481620  Arinima Gupta                                   2025-03-12 06:11:24.293000  0.96414  
13487238  Durga Prasad Dumpala                            2025-03-13 06:01:23.313000  0.96414  
13490433  Vishnu Mangina                                  2025-03-13 17:39:28.090000  0.96414  
13503930  Dhachu Manikandan                               2025-03-16 14:57:25.540000  0.96414  
13531236  srinureddy42115                                 2025-03-21 07:21:05.580000  0.96414  
13539910  Abhishek D                                      2025-03-23 05:19:58.106000  0.96414  
13544841  Nandam Jahanavi Surya                           2025-03-24 07:44:01.736000  0.96414  
13555440  Manvith Maddali                                 2025-03-26 06:43:05.243000  0.96414  
13555479  Hansika Demmeti                                 2025-03-26 06:10:27.433000  0.96414  
13555603  Meghanadh Pamidi                                2025-03-26 06:43:05.650000  0.96414  
13561510  saisahaja_m                                     2025-03-27 04:51:58.176000  0.96414  
13306208  Aashu Raj                                       2025-02-06 22:41:25.183000  0.96407  
13344228  Rohit Mishra #2                                 2025-02-23 02:58:25.936000  0.96403  
13348012  Caroline Maciag                                 2025-02-15 20:51:46.603000  0.96403  
13451384  Srikanth Gunja                                  2025-03-06 17:04:03.700000  0.96403  
13419864  tian ao cheng                                   2025-03-09 03:27:45.633000  0.96392  
12602224  ENikopoulos                                     2025-02-26 11:20:25.223000  0.96375  
13425711  Tazy gogo                                       2025-03-02 13:15:45.273000  0.96375  
13357653  Mahmoud Mackawy                                 2025-02-24 23:01:13.676000  0.96367  
13352930  Wenxiang Gao                                    2025-02-24 04:31:34.360000  0.96360  
 9882568  MLCV                                            2025-02-07 04:42:53.483000  0.96342  
13168350  DataShredders                                   2025-02-17 10:38:36.990000  0.96342  
13498344  Ayane0111                                       2025-03-15 07:48:47.106000  0.96332  
13499364  Ван Нан                                         2025-03-15 12:05:12.853000  0.96332  
13344162  ModelMaestro101                                 2025-02-25 02:14:38.876000  0.96328  
13356630  Karthik Paranthaman                             2025-02-25 03:56:41.613000  0.96328  
13349276  Anirban Bose                                    2025-02-24 07:58:52.003000  0.96325  
13479260  meDon96                                         2025-03-11 17:43:16.313000  0.96310  
13396206  YM2DC                                           2025-02-24 20:28:39.193000  0.96303  
13352112  Jinghan Feng                                    2025-02-23 21:45:32.463000  0.96285  
13358044  Chase Arima                                     2025-02-20 02:06:24.326000  0.96271  
13340628  howiess                                         2025-02-19 20:13:22.566000  0.96267  
13348524  Selina Meng                                     2025-02-22 23:58:33.070000  0.96267  
13348599  Tianchuzi Qin                                   2025-02-23 04:51:01.410000  0.96267  
13265218  Maximilian Petri                                2025-01-27 13:26:58.896000  0.96264  
13344687  jpetko                                          2025-02-22 03:12:12.210000  0.96264  
13356912  Aravindajit                                     2025-02-25 03:55:40.463000  0.96264  
13356913  ANJANA S NAMBIAR                                2025-02-25 01:03:23.836000  0.96264  
13358749  Sushant Chadha                                  2025-02-23 20:21:51.080000  0.96260  
13324329  Spring Chong                                    2025-02-11 07:23:55.220000  0.96257  
13437459  Andrey Kharin 369492                            2025-03-04 11:18:06.136000  0.96257  
13348495  Xianhui Fu                                      2025-02-23 20:49:35.276000  0.96250  
13440750  Haoming Chen 06                                 2025-03-05 02:03:56.740000  0.96221  
13315105  Zeke Walton                                     2025-02-09 01:56:55.826000  0.96217  
13449368  Th37115                                         2025-03-11 20:44:20.453000  0.96192  
13344364  Pablo Gonzalez Marquez                          2025-02-22 23:04:54.783000  0.96171  
13531022  Bhargavi Satyam                                 2025-03-21 06:27:05.630000  0.96160  
13396970  Ballad_0f_a_Dead_s0ulja                         2025-02-25 01:41:40.063000  0.96125  
13388880  Rohit Mishra #3                                 2025-02-23 03:00:35.723000  0.96117  
13473680  AlpGunsever                                     2025-03-18 20:58:12.200000  0.96114  
13384921  Hoang Pham Viet Quang                           2025-02-22 03:50:12.360000  0.96100  
13352979  Jiancong Zhu                                    2025-02-24 04:44:31.113000  0.96046  
13352257  Yate Zhang                                      2025-02-22 12:38:50.636000  0.95985  
13514026  LacChe                                          2025-03-18 09:50:43.223000  0.95975  
13275991  Murad Gamzatov                                  2025-01-30 13:05:47.083000  0.95971  
13348554  Tina Zhang                                      2025-02-24 02:20:27.386000  0.95971  
13532590  Linn yuhong                                     2025-03-21 13:00:36.670000  0.95964  
13463692  Emin Çağan Apaydın                              2025-03-13 13:33:36.143000  0.95935  
13466764  Shuvo Kumar Basak-4004                          2025-03-09 15:14:21.826000  0.95928  
12294855  lanzhoulamianwang                               2025-03-13 12:41:57.340000  0.95928  
13137510  Halelaiwi                                       2025-02-09 01:43:32.586000  0.95917  
13351394  Fares Abanmy                                    2025-02-16 17:57:09.633000  0.95917  
13496892  Kushagra Wadhwa                                 2025-03-14 21:54:41.086000  0.95810  
13422053  tahm pan                                        2025-03-01 15:37:48.193000  0.95742  
13538736  Sudarshan Kulkarni                              2025-03-25 06:44:09.493000  0.95703  
13278305  Ansh Singhal                                    2025-01-31 06:18:00.750000  0.95553  
13314722  Aero Aerowoohoo1                                2025-02-09 11:03:28.280000  0.95550  
13333031  Quin Yuter                                      2025-02-19 22:03:36.503000  0.95542  
13309787  Rohan Dsouza                                    2025-02-07 16:03:48.713000  0.95485  
13269259  Bill #2                                         2025-01-29 05:59:15.596000  0.95460  
13392866  Pratik #4                                       2025-02-24 05:34:21.260000  0.95460  
13331049  Thawatchai W.                                   2025-02-12 15:10:47.363000  0.95214  
13102940  Anatolii Kotvytskyi                             2025-02-01 19:36:22.416000  0.95178  
12075299  jessica Bellone                                 2025-03-11 12:06:20.933000  0.95046  
13444499  Mr_Sotnik                                       2025-03-05 13:23:18.186000  0.95042  
13338086  Med Yassine Ghaoui                              2025-02-13 22:36:33.053000  0.95035  
13425294  Islam Elgebaly                                  2025-03-02 09:34:25.943000  0.94953  
12667590  goose666                                        2025-02-12 11:35:16.923000  0.94942  
11462328  patrick89719                                    2025-03-17 17:48:59.236000  0.94896  
13371578  EVL2001                                         2025-02-19 19:22:56.440000  0.94867  
13352374  Pedro G Perez Alvarez                           2025-02-24 01:49:07.173000  0.94835  
13397815  capsule0                                        2025-02-25 05:39:49.450000  0.94717  
13504013  独享祢温渘                                           2025-03-16 15:19:40.076000  0.94703  
13506923  东风浩荡                                            2025-03-17 06:59:30.703000  0.94703  
13521792  Jersey                                          2025-03-19 15:32:11.340000  0.94703  
13509914  Family Liuasd                                   2025-03-17 18:52:26.293000  0.94546  
13387799  Nare Sargsyan                                   2025-02-22 18:27:56.856000  0.94425  
12495942  Vector Kris                                     2025-03-05 15:03:54.163000  0.94400  
13359435  Cyjacon                                         2025-02-18 08:41:23.023000  0.94353  
13382963  Raffi Minasyan                                  2025-02-21 17:42:21.553000  0.94292  
13387811  Ruzanna Karamyan                                2025-02-22 18:42:50.756000  0.94292  
13511568  chen147896325                                   2025-03-18 01:57:47.706000  0.94292  
13350117  Ananya Verma                                    2025-02-16 10:26:01.866000  0.94278  
13342941  Harrison Karp                                   2025-02-19 15:45:01.773000  0.94221  
13390548  ChuyanShen                                      2025-02-26 06:52:11.086000  0.94192  
13329846  Bharatesh V                                     2025-02-12 09:29:24.486000  0.94117  
13300322  MLite_Neugodnikova_Alexandra                    2025-02-05 15:29:33.873000  0.94039  
13537425  Skywalker_11                                    2025-03-22 14:10:25.453000  0.94017  
13388280  Лия Канахина                                    2025-02-22 22:15:19.306000  0.94010  
13387939  Areg Khachatryan                                2025-02-22 19:15:41.120000  0.93953  
13519718  Kemanman                                        2025-03-19 08:59:27.830000  0.93953  
13387687  Ruben Galoyan                                   2025-02-22 17:55:32.943000  0.93946  
